1.01975 0
0.999258 0.0204962
1.01099 0.0166631
1.00211 0.0147541
1.00212 0.0114285
1.00327 0.00940183
1.00206 0.00803642
1.00239 0.00696734
0.999204 0.00692079
0.997144 0.00652373
0.998086 0.0059756
0.996958 0.00557026
0.997089 0.00512555
0.996861 0.0047508
0.997615 0.00448659
0.99624 0.00441631
0.996038 0.00415333
0.996665 0.00396569
0.996617 0.00375148
0.99767 0.00371161
0.998115 0.00355834
0.99846 0.00341025
0.998818 0.00327822
0.998641 0.00314366
0.998153 0.00305446
0.997999 0.00293868
0.997574 0.00285951
0.997392 0.00276147
0.997109 0.00267962
0.997126 0.00258882
0.997472 0.00252774
0.997882 0.00248158
0.997292 0.00247664
0.998031 0.00251369
0.998258 0.00245137
0.998383 0.00238557
0.99791 0.0023679
0.998029 0.00230781
0.998049 0.00224795
0.99843 0.00222382
0.998363 0.00216994
0.998334 0.00211783
0.998298 0.00206831
0.998608 0.00204439
0.99869 0.00200013
0.998793 0.00195886
0.998943 0.00192261
0.999015 0.00188349
0.998926 0.00184677
0.999078 0.00181583
0.999009 0.00178122
0.999243 0.00176227
0.999064 0.00173799
0.999358 0.00173059
0.999504 0.00170514
0.999615 0.00167809
0.99939 0.00166371
0.999608 0.00164923
0.999762 0.00162835
0.999692 0.00160252
1.00013 0.00163532
0.999761 0.00165011
0.999767 0.00162372
0.999642 0.00160305
0.999498 0.0015847
0.999508 0.00156054
0.999121 0.00158504
0.999189 0.00156302
0.999005 0.00155111
0.998493 0.00161244
0.99839 0.0015929
0.99839 0.00157062
0.998288 0.00155228
0.998685 0.00158163
0.998667 0.0015605
0.998465 0.00155312
0.998697 0.00155032
0.998456 0.00154918
0.998284 0.00153909
0.998234 0.00152054
0.997921 0.00153386
0.997769 0.00152268
0.997887 0.00150881
0.997912 0.00149095
0.998162 0.00149435
0.998172 0.00147691
0.998215 0.00146047
0.998418 0.00145799
0.998494 0.00144351
0.998402 0.00143032
0.998771 0.0014617
0.99897 0.00145938
0.999094 0.00144893
0.999099 0.00143344
0.999279 0.00142961
0.999311 0.001415
0.999255 0.00140145
0.999356 0.00139076
0.999468 0.00138117
0.999453 0.00136737
