1.01975 0
0.999258 0.137412
1.01099 0.0939323
1.00211 0.0772447
1.00212 0.0660052
1.00327 0.0585987
1.00206 0.0531336
1.00239 0.0494136
0.999204 0.0458872
0.997144 0.043156
0.998086 0.0412578
0.996958 0.0393613
0.997089 0.0377726
0.996861 0.0361521
0.997615 0.0348264
0.99624 0.0337223
0.996038 0.0324873
0.996665 0.0315868
0.996617 0.0306685
0.99767 0.0299809
0.998115 0.0291843
0.99846 0.0284551
0.998818 0.0277887
0.998641 0.0271802
0.998153 0.0266155
0.997999 0.0260266
0.997574 0.0255494
0.997392 0.0250431
0.997109 0.0245549
0.997126 0.0241465
0.997472 0.023749
0.997882 0.0234073
0.997292 0.0230505
0.998031 0.0227465
0.998258 0.0223758
0.998383 0.0220596
0.99791 0.0217287
0.998029 0.0214304
0.998049 0.0211285
0.99843 0.0208708
0.998363 0.0205736
0.998334 0.0203123
0.998298 0.02004
0.998608 0.0198198
0.99869 0.0195882
0.998793 0.0193751
0.998943 0.0191646
0.999015 0.0189682
0.998926 0.0187904
0.999078 0.0186062
0.999009 0.0184178
0.999243 0.01824
0.999064 0.0180616
0.999358 0.0179067
0.999504 0.0177322
0.999615 0.0175851
0.99939 0.0174442
0.999608 0.0172708
0.999762 0.0171107
0.999692 0.0169829
1.00013 0.016841
0.999761 0.0167045
0.999767 0.0165748
0.999642 0.0164103
0.999498 0.0162856
0.999508 0.0161611
0.999121 0.0160638
0.999189 0.0159467
0.999005 0.0158263
0.998493 0.0157012
0.99839 0.0155791
0.99839 0.0154737
0.998288 0.0153615
0.998685 0.015254
0.998667 0.0151386
0.998465 0.0150328
0.998697 0.0149158
0.998456 0.0148079
0.998284 0.0147197
0.998234 0.0146306
0.997921 0.0145386
0.997769 0.0144425
0.997887 0.0143571
0.997912 0.0142672
0.998162 0.0141697
0.998172 0.0140884
0.998215 0.013997
0.998418 0.0139033
0.998494 0.0138047
0.998402 0.013724
0.998771 0.0136445
0.99897 0.0135677
0.999094 0.0134931
0.999099 0.0134198
0.999279 0.013345
0.999311 0.0132634
0.999255 0.0131874
0.999356 0.0131155
0.999468 0.0130477
0.999453 0.0130012
