-7.84565    0    1.19644    0    -6.64921    0    0.797628    0    3.1694    0    
-7.83225    0.0134043    1.18473    0.0117113    -6.64752    0.00169299    0.78982    0.00780756    3.23759    0.0681976    
-7.8072    0.0262124    1.16524    0.0206282    -6.64196    0.00564072    0.776828    0.0137521    3.35392    0.122809    
-7.7731    0.0388194    1.13855    0.0304201    -6.63455    0.00841851    0.759031    0.0202801    3.51097    0.179461    
-7.73291    0.0501914    1.10532    0.040732    -6.62759    0.00953949    0.736881    0.0271546    3.69975    0.23444    
-7.68802    0.06078    1.06646    0.0511483    -6.62156    0.00984806    0.710975    0.0340988    3.9141    0.287378    
-7.63922    0.0708556    1.02312    0.0612131    -6.6161    0.00995615    0.682081    0.0408087    4.14851    0.33755    
-7.58808    0.0798778    0.976711    0.0704575    -6.61137    0.0098329    0.651141    0.0469717    4.39519    0.382499    
-7.53624    0.0874642    0.928839    0.0784403    -6.6074    0.00953634    0.619226    0.0522935    4.64587    0.420275    
-7.48538    0.0933115    0.881215    0.0847958    -6.60416    0.00912395    0.587477    0.0565305    4.89209    0.449367    
-7.43693    0.0973205    0.835509    0.0892864    -6.60142    0.00869686    0.557006    0.0595242    5.12625    0.469091    
-7.39242    0.099368    0.793186    0.0918399    -6.59923    0.00823533    0.528791    0.0612266    5.34122    0.47915    
-7.35278    0.0996293    0.755369    0.0925586    -6.59741    0.00779081    0.503579    0.0617058    5.53216    0.480334    
-7.31863    0.0983591    0.722746    0.0916922    -6.59588    0.00737377    0.481831    0.0611281    5.6961    0.473958    
-7.29025    0.0958628    0.695558    0.089586    -6.59469    0.00696634    0.463705    0.059724    5.83193    0.461666    
-7.26736    0.0925478    0.673643    0.0866183    -6.59371    0.00658948    0.449095    0.0577455    5.94089    0.445383    
-7.24936    0.088778    0.656526    0.0831447    -6.59283    0.00625279    0.437684    0.0554298    6.02565    0.426863    
-7.23553    0.0848355    0.643531    0.0794593    -6.59199    0.00595403    0.429021    0.0529729    6.08969    0.407514    
-7.2251    0.0809212    0.633881    0.075778    -6.59121    0.00568558    0.422588    0.0505186    6.13688    0.388347    
-7.21722    0.0771714    0.626786    0.0722386    -6.59044    0.00544976    0.417857    0.0481591    6.17129    0.370023    
-7.21117    0.0736534    0.621503    0.0689154    -6.58967    0.00523998    0.414336    0.0459436    6.19662    0.352872    
-7.20634    0.0703921    0.617389    0.0658369    -6.58895    0.00504794    0.411593    0.0438913    6.21605    0.337011    
-7.2022    0.0673892    0.613915    0.0630052    -6.58828    0.00486909    0.409277    0.0420035    6.23224    0.322432    
-7.1983    0.0646382    0.610681    0.0604095    -6.58761    0.0047096    0.407121    0.040273    6.24736    0.309075    
-7.19437    0.062123    0.607415    0.0580348    -6.58695    0.00456535    0.404943    0.0386898    6.26278    0.296855    
-7.19032    0.0598229    0.60396    0.0558649    -6.58636    0.00442594    0.40264    0.0372433    6.27917    0.28568    
-7.18611    0.0577188    0.600265    0.0538829    -6.58584    0.00429068    0.400176    0.0359219    6.2968    0.27546    
-7.18177    0.055788    0.596365    0.0520691    -6.5854    0.00415756    0.397577    0.0347127    6.31547    0.266096    
-7.17737    0.0540097    0.592365    0.0504005    -6.585    0.00403195    0.39491    0.0336003    6.33476    0.257479    
-7.17302    0.0523588    0.588419    0.0488512    -6.5846    0.00391537    0.392279    0.0325674    6.35393    0.249487    
-7.16895    0.0508055    0.58471    0.0473944    -6.58424    0.00380485    0.389807    0.0315962    6.37201    0.241981    
-7.16537    0.0493221    0.581437    0.046006    -6.58393    0.00369648    0.387624    0.0306707    6.38791    0.234836    
-7.16249    0.0478906    0.578788    0.0446687    -6.5837    0.00358997    0.385859    0.0297791    6.40064    0.227964    
-7.16046    0.046505    0.576928    0.0433749    -6.58353    0.00348694    0.384619    0.0289166    6.40943    0.221333    
-7.15939    0.0451696    0.575977    0.0421282    -6.58341    0.0033881    0.383984    0.0280854    6.4137    0.214958    
-7.15935    0.043897    0.575996    0.0409412    -6.58335    0.00329319    0.383997    0.0272941    6.41312    0.208903    
-7.1603    0.0427047    0.57698    0.0398315    -6.58332    0.00320308    0.384653    0.0265543    6.40776    0.203249    
-7.16214    0.0416063    0.578858    0.0388146    -6.58328    0.00311794    0.385905    0.0258764    6.39809    0.198064    
-7.16475    0.0406095    0.581499    0.0378984    -6.58325    0.00303708    0.387666    0.0252656    6.38467    0.193385    
-7.16799    0.0397134    0.584728    0.0370796    -6.58326    0.00296019    0.389819    0.0247198    6.36831    0.189197    
-7.17159    0.0389002    0.588343    0.0363442    -6.58325    0.00288711    0.392229    0.0242295    6.35011    0.18542    
