0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.564960000000000157e-02
0.000000000000000000e+00 0.000000000000000000e+00 2.564960000000000157e-02 5.129929999999999907e-02
0.000000000000000000e+00 0.000000000000000000e+00 5.129929999999999907e-02 7.694890000000000063e-02
0.000000000000000000e+00 0.000000000000000000e+00 7.694890000000000063e-02 1.025989999999999958e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.025989999999999958e-01 1.282480000000000009e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.282480000000000009e-01 1.538980000000000070e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.538980000000000070e-01 1.795470000000000121e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.795470000000000121e-01 2.051969999999999905e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.051969999999999905e-01 2.308469999999999966e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.308469999999999966e-01 2.564960000000000018e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.564960000000000018e-01 2.821460000000000079e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.821460000000000079e-01 3.077960000000000140e-01
0.000000000000000000e+00 0.000000000000000000e+00 3.077960000000000140e-01 3.334449999999999914e-01
0.000000000000000000e+00 0.000000000000000000e+00 3.334449999999999914e-01 3.590949999999999975e-01
0.000000000000000000e+00 0.000000000000000000e+00 3.590949999999999975e-01 3.847450000000000037e-01
0.000000000000000000e+00 0.000000000000000000e+00 3.847450000000000037e-01 4.103939999999999810e-01
0.000000000000000000e+00 0.000000000000000000e+00 4.103939999999999810e-01 4.360439999999999872e-01
0.000000000000000000e+00 0.000000000000000000e+00 4.360439999999999872e-01 4.616939999999999933e-01
0.000000000000000000e+00 0.000000000000000000e+00 4.616939999999999933e-01 4.873430000000000262e-01
0.000000000000000000e+00 0.000000000000000000e+00 4.873430000000000262e-01 5.129930000000000323e-01
0.000000000000000000e+00 0.000000000000000000e+00 5.129930000000000323e-01 5.386419999999999542e-01
0.000000000000000000e+00 0.000000000000000000e+00 5.386419999999999542e-01 5.642920000000000158e-01
0.000000000000000000e+00 0.000000000000000000e+00 5.642920000000000158e-01 5.899419999999999664e-01
0.000000000000000000e+00 0.000000000000000000e+00 5.899419999999999664e-01 6.155909999999999993e-01
0.000000000000000000e+00 0.000000000000000000e+00 6.155909999999999993e-01 6.412409999999999499e-01
0.000000000000000000e+00 0.000000000000000000e+00 6.412409999999999499e-01 6.668910000000000116e-01
0.000000000000000000e+00 0.000000000000000000e+00 6.668910000000000116e-01 6.925400000000000444e-01
0.000000000000000000e+00 0.000000000000000000e+00 6.925400000000000444e-01 7.181899999999999951e-01
0.000000000000000000e+00 0.000000000000000000e+00 7.181899999999999951e-01 7.438399999999999457e-01
0.000000000000000000e+00 0.000000000000000000e+00 7.438399999999999457e-01 7.694889999999999786e-01
0.000000000000000000e+00 0.000000000000000000e+00 7.694889999999999786e-01 7.951390000000000402e-01
0.000000000000000000e+00 0.000000000000000000e+00 7.951390000000000402e-01 8.207879999999999621e-01
0.000000000000000000e+00 0.000000000000000000e+00 8.207879999999999621e-01 8.464380000000000237e-01
5.199999999999999544e-04 1.720229999999999893e-04 8.464380000000000237e-01 8.720879999999999743e-01
2.707999999999999990e-02 1.164260000000000078e-03 8.720879999999999743e-01 8.977370000000000072e-01
5.572799999999999976e-01 6.999479999999999764e-03 8.977370000000000072e-01 9.233869999999999578e-01
4.020500000000000185e+00 1.778280000000000138e-02 9.233869999999999578e-01 9.490370000000000195e-01
1.446899999999999942e+01 4.376490000000000241e-02 9.490370000000000195e-01 9.746860000000000523e-01
3.253649999999999665e+01 6.313180000000000180e-02 9.746860000000000523e-01 1.000340000000000007e+00
5.324099999999999966e+01 8.445460000000000467e-02 1.000340000000000007e+00 1.025989999999999958e+00
7.016129999999999711e+01 7.896920000000000328e-02 1.025989999999999958e+00 1.051639999999999908e+00
8.056870000000000687e+01 7.348349999999999327e-02 1.051639999999999908e+00 1.077280000000000015e+00
8.430790000000000362e+01 7.260060000000000124e-02 1.077280000000000015e+00 1.102929999999999966e+00
8.354389999999999361e+01 8.166379999999999473e-02 1.102929999999999966e+00 1.128579999999999917e+00
7.983679999999999666e+01 9.188830000000000608e-02 1.128579999999999917e+00 1.154230000000000089e+00
7.483610000000000184e+01 8.286419999999999897e-02 1.154230000000000089e+00 1.179880000000000040e+00
6.968970000000000198e+01 8.518670000000000408e-02 1.179880000000000040e+00 1.205529999999999990e+00
6.451680000000000348e+01 8.369920000000000138e-02 1.205529999999999990e+00 1.231179999999999941e+00
5.988589999999999947e+01 9.201420000000000432e-02 1.231179999999999941e+00 1.256829999999999892e+00
5.595989999999999753e+01 8.562609999999999666e-02 1.256829999999999892e+00 1.282480000000000064e+00
5.249510000000000076e+01 7.667129999999999779e-02 1.282480000000000064e+00 1.308130000000000015e+00
4.977890000000000015e+01 7.327309999999999379e-02 1.308130000000000015e+00 1.333779999999999966e+00
4.754610000000000269e+01 6.514939999999999620e-02 1.333779999999999966e+00 1.359429999999999916e+00
4.578659999999999997e+01 6.620320000000000371e-02 1.359429999999999916e+00 1.385080000000000089e+00
4.460049999999999670e+01 5.977729999999999849e-02 1.385080000000000089e+00 1.410730000000000040e+00
4.372480000000000189e+01 6.424599999999999755e-02 1.410730000000000040e+00 1.436379999999999990e+00
4.323219999999999885e+01 6.378689999999999360e-02 1.436379999999999990e+00 1.462029999999999941e+00
