388.232 4.16867
392.445 4.85255
394.268 3.88549
393.717 3.05974
392.944 2.61507
391.559 2.60825
390.316 2.57824
389.776 2.33715
390.484 2.2072
392.76 3.02725
395.643 3.99338
398.837 4.86818
402.271 5.66612
405.801 6.34712
409.093 6.78858
411.905 6.96939
414.604 7.10347
416.479 6.97588
418.294 6.86228
419.716 6.68043
421.848 6.717
424.4 6.90682
426.419 6.91431
427.896 6.7943
429.671 6.76481
431.661 6.80683
433.502 6.81272
435.927 7.00674
439.074 7.46492
441.874 7.74392
444.465 7.93305
447.085 8.12323
449.324 8.19247
451.157 8.16342
452.997 8.1439
454.574 8.07621
455.878 7.96833
457.428 7.91458
459.073 7.88755
460.574 7.83794
462.514 7.89118
464.402 7.93324
466.072 7.92874
467.681 7.91581
469.211 7.89168
470.441 7.81918
471.566 7.73686
472.824 7.68099
474.089 7.63132
475.292 7.57629
476.513 7.52886
477.431 7.44234
478.222 7.34588
478.781 7.23271
479.165 7.11277
479.666 7.00483
480.1 6.89663
480.615 6.79831
481.1 6.70158
481.537 6.6053
481.914 6.50881
482.183 6.41029
482.233 6.30954
482.273 6.21184
482.277 6.117
482.293 6.02503
482.274 5.93579
482.196 5.84966
482.2 5.76549
482.304 5.68467
482.292 5.60518
482.425 5.52946
482.544 5.45552
482.593 5.38251
482.647 5.3115
482.802 5.24435
482.755 5.1769
482.632 5.11244
482.677 5.04833
482.649 4.98569
482.579 4.925
482.479 4.86634
482.373 4.80922
482.315 4.75266
482.102 4.70192
481.873 4.65316
481.717 4.60263
481.586 4.55252
481.412 4.50502
481.254 4.45801
480.985 4.41753
480.638 4.3835
480.391 4.34367
480.152 4.30434
479.939 4.2646
479.824 4.22196
479.731 4.17969
479.635 4.13837
479.648 4.0968
