1006.52 29.3081
985.372 27.0856
975.154 21.7075
1012.29 40.7625
1044.29 46.1755
1056.01 40.7448
1055.04 35.2994
1064.11 32.4259
1072.91 30.3098
1080.31 28.3969
1088.35 27.1399
1101.3 28.1269
1127.73 37.1015
1148.99 40.5595
1172.5 44.6336
1184.85 43.7049
1192.58 41.9242
1196.58 39.8577
1207.64 39.398
1215.91 38.376
1220.29 36.8516
1221.47 35.2326
1223.67 33.8044
1230.61 33.1581
1245.73 35.2616
1259.64 36.6746
1268.18 36.3568
1275.63 35.864
1280.63 35.0067
1285.11 34.1529
1289.71 33.3876
1294.01 32.6437
1296.73 31.7862
1295.94 30.8748
1294.59 30.0353
1297.32 29.3391
1301.47 28.8569
1307.03 28.6511
1313.17 28.5927
1315.59 27.9916
1316.96 27.3515
1317.75 26.7193
1322.26 26.492
1324.78 26.0192
1327.58 25.6004
1332.36 25.5018
1339.43 25.9489
1346.61 26.4069
1352.7 26.5799
1360.12 27.0896
1368.47 27.8476
1375.52 28.2117
1384.18 29.0069
1394.74 30.37
1407.56 32.4606
1422.9 35.3826
1440.4 38.9253
1458.85 42.4744
1479.32 46.5074
1498 49.4066
1517.48 52.361
1536.07 54.7743
1553.84 56.7645
1571.21 58.5225
1588.66 60.2122
1607.66 62.2781
1627.71 64.548
1647.79 66.6996
1669.4 69.1994
1692.65 72.0729
1715.33 74.5958
1738.34 77.0819
1762.77 79.8595
1786.51 82.2869
1809.28 84.3302
1833.69 86.7327
1857.85 88.9588
1881.01 90.8262
1902.8 92.2939
1923.17 93.3959
1944.61 94.7089
1964.8 95.7139
1985.25 96.7527
2005.99 97.8325
2026.67 98.8747
2048.89 100.226
2070.83 101.48
2093.34 102.826
2114.22 103.801
2136.39 105.019
2159.12 106.329
2180.6 107.351
2202.69 108.477
2226.23 109.879
2250.25 111.351
2275.57 113.067
2299.99 114.542
2324.11 115.917
2345.23 116.678
