0 0
1 0
1.31669 0.00513166
1.61743 0.00624057
1.85275 0.007498
2.0814 0.00849221
2.26906 0.00943355
2.44306 0.0101757
2.61376 0.0108891
2.77056 0.0116129
2.92173 0.0123038
3.06155 0.0128937
3.21297 0.0135298
3.34324 0.0139911
3.46873 0.0146178
3.58428 0.0151646
3.70235 0.0157183
3.81514 0.0163006
3.92698 0.0167445
4.02433 0.0171862
4.12787 0.0176498
4.23529 0.0181445
4.33495 0.0185657
4.41473 0.0190758
4.51408 0.0194764
4.60482 0.0198473
4.688 0.0201702
4.7755 0.0205499
4.86899 0.0209595
4.94618 0.0213992
5.03359 0.0218516
5.12117 0.022259
5.19945 0.0225915
5.28657 0.0229346
5.37503 0.0234264
5.45319 0.0236778
5.52553 0.0240403
5.59831 0.0242857
5.67514 0.0247252
5.75552 0.025094
5.82434 0.0254303
5.89893 0.025767
5.9663 0.0259823
6.03843 0.0262879
6.10168 0.0265902
6.17182 0.0269186
6.23877 0.0272651
6.30267 0.02751
6.36569 0.0277899
6.43095 0.0281171
6.50015 0.0283724
6.56297 0.0287011
6.61441 0.0290317
6.68251 0.029345
6.75005 0.0296202
6.80267 0.0298076
6.85392 0.0300705
6.91589 0.0303198
6.96526 0.0305492
7.02713 0.0308271
7.08552 0.0310871
7.14586 0.0313726
7.2025 0.0316366
7.26752 0.0319733
7.33166 0.0322809
7.38568 0.0325785
7.44306 0.0328604
7.49762 0.0330812
7.55185 0.0333099
7.59789 0.0336116
7.65727 0.0339456
7.71978 0.0342295
7.7805 0.0344401
7.84167 0.0346373
7.905 0.0348925
7.9429 0.0351417
7.98993 0.0352966
8.04145 0.0355292
8.09573 0.0357339
8.13813 0.0360168
8.19402 0.0362153
8.2507 0.0363499
8.30669 0.0365345
8.35933 0.0367234
8.41027 0.0369065
8.46426 0.037154
8.50439 0.0373456
8.55164 0.0375467
8.59318 0.0376894
8.64296 0.0380263
8.67156 0.0382376
8.70802 0.0384937
8.75373 0.0387156
8.79374 0.0388457
8.8378 0.0390951
8.88494 0.0393963
8.92376 0.0395719
8.96857 0.0397618
9.01629 0.0399008
9.05449 0.0400949
9.1036 0.040307
