1.000000000000000222e+00 1.000000000000000000e+00
9.693399529202210152e-01 9.315107538357213501e-01
9.381327550007799720e-01 8.638970620519990096e-01
9.087759871414501367e-01 8.001519277694104648e-01
8.808253312741214369e-01 7.425862537319921630e-01
8.539003954427717424e-01 6.919340945247669517e-01
8.282557760672630831e-01 6.448321176208521299e-01
8.049355546176566456e-01 6.016392184336025739e-01
7.809695094854189890e-01 5.586571411160217160e-01
7.570128941610234641e-01 5.177733580395805779e-01
7.329793776218281876e-01 4.765508607629085347e-01
7.109048832566805531e-01 4.387608384619824387e-01
6.896301721163956566e-01 4.052298850839438638e-01
6.677118904548097200e-01 3.738609612132097193e-01
6.463083113495365906e-01 3.454114967770536837e-01
6.262948052045860248e-01 3.152743486925851935e-01
6.065704742172679520e-01 2.902813853049015513e-01
5.875001972269097150e-01 2.650320243146005450e-01
5.681130559361549093e-01 2.427776522479643262e-01
5.481945715496107097e-01 2.229358868782241598e-01
5.296455306714408229e-01 2.025685697014108499e-01
5.113935738676197440e-01 1.801698196650083905e-01
4.951888361980743558e-01 1.643416252898575458e-01
4.816621633076692000e-01 1.513294882428463384e-01
4.693182732723840123e-01 1.396185886528912012e-01
4.562319663327256691e-01 1.273498859044605858e-01
4.445108160675533826e-01 1.171466563781977666e-01
4.344873836988615290e-01 1.037824098863597694e-01
4.252987122812510457e-01 9.151340408526330295e-02
4.152922269230114871e-01 7.800176841554955220e-02
4.037911276976335895e-01 6.797832405259406074e-02
3.919420407091831482e-01 5.826495959372342270e-02
3.799923322272947268e-01 4.875276520939566399e-02
3.670133423592475963e-01 4.095518058359638031e-02
3.554935286922289994e-01 3.364200102419683674e-02
3.441014923886252519e-01 2.622685133384230691e-02
3.331522765967118160e-01 2.062048258091440586e-02
3.223090615767968403e-01 1.466055542915936649e-02
3.109450895110597579e-01 1.202398637547819060e-02
3.008479603279934911e-01 5.979338253262693643e-03
2.896510562863229277e-01 6.376733613994073130e-04
2.782002898963404913e-01 -3.781289491753177419e-03
2.679734363405991138e-01 -4.319909409363276165e-03
2.589866680698674206e-01 -4.020470618357488424e-03
2.504730994884676321e-01 -2.185432896778976772e-03
2.431019426608890532e-01 -1.503238780736640759e-03
2.354540925606871393e-01 1.431318462387023418e-03
2.295079447737745915e-01 5.579296230496449266e-03
2.232781145679797741e-01 1.156652157669138016e-02
2.150056548767422526e-01 1.744485577056906905e-02
2.065082867974729341e-01 2.293590099538859312e-02
1.988361050847544387e-01 2.531894150968328969e-02
1.925535361337136486e-01 2.538200931568785831e-02
1.874040243797819583e-01 2.342082273026913769e-02
1.819264472868455940e-01 2.539756475662585319e-02
1.769694098530942561e-01 2.922820326513769079e-02
1.722605552372038495e-01 3.634866048278045936e-02
1.691259609875774284e-01 4.240237059078125897e-02
1.652111768129441993e-01 4.728848182238102466e-02
1.630289529373209478e-01 4.927356381817749043e-02
1.630271444568302808e-01 5.098016998267971417e-02
1.641473482417326046e-01 5.602208419443086007e-02
1.635660643806788883e-01 6.009821457222806751e-02
1.626770667423179106e-01 6.618047707664384549e-02
1.609925446647372249e-01 6.919862998897589879e-02
1.604759842498382771e-01 6.575509361717206402e-02
1.584452150449429386e-01 6.249945360171346720e-02
1.574266388320999521e-01 6.221109252846799414e-02
1.565146597576236032e-01 6.268195955818103848e-02
1.565497529944704092e-01 6.184271039147844207e-02
1.577818061521871484e-01 5.732603904788696747e-02
1.591534935991839872e-01 5.085506486946208410e-02
1.601613997286794600e-01 4.670324539429800137e-02
1.604726166068349835e-01 3.977244362812579204e-02
1.596558601593061621e-01 3.592471419798796278e-02
1.599543474685563293e-01 3.512588969383367149e-02
1.604593244661514650e-01 3.379959336267617659e-02
1.601328653092373433e-01 3.022096346352008689e-02
1.593363793555632457e-01 2.566593970030769598e-02
1.580417999169741183e-01 2.088479845745494501e-02
1.560231502394592018e-01 1.404644231926345695e-02
1.546134554824107055e-01 6.944427969365499741e-03
1.521175140956897986e-01 -1.453449373394186984e-03
1.488432500682074500e-01 -6.130218798879104140e-03
1.444869294703268747e-01 -9.554884570335427790e-03
1.395046413597865187e-01 -1.660337175770956047e-02
1.350998844046445990e-01 -2.457117462195091903e-02
1.303646856389850672e-01 -3.338536652051446452e-02
1.255639364973193672e-01 -4.343655786503038130e-02
1.212802863918105989e-01 -5.691924951569713592e-02
1.169720744524297557e-01 -7.143175528922575401e-02
1.122948620736431563e-01 -8.270743890086496020e-02
1.070233014313539677e-01 -9.218604226828294723e-02
1.032818039376072194e-01 -1.024261572537433773e-01
9.887862795652885284e-02 -1.089282606447037199e-01
9.495143450846588173e-02 -1.118778219894054210e-01
9.130760042680999278e-02 -1.165314218244103139e-01
8.875453474789279928e-02 -1.193971172878545428e-01
8.729079033570297241e-02 -1.202287197504317839e-01
8.494402229120709413e-02 -1.221303660938630326e-01
8.257504780041464987e-02 -1.242176549028689986e-01
8.037862176558571714e-02 -1.250187223827633198e-01
7.906200587447161088e-02 -1.219019860930787569e-01
7.691043891617199701e-02 -1.168574139148314400e-01
7.627456707649238332e-02 -1.132808743823921077e-01
7.603116127052354789e-02 -1.106724254218420522e-01
7.529414407801185427e-02 -1.046799331003156336e-01
7.354408790458452638e-02 -9.564626458724227731e-02
7.405149519101079936e-02 -8.933956024344565094e-02
7.588251902974156582e-02 -8.590553677104906249e-02
7.916947942184579534e-02 -8.284068726977349140e-02
8.039854855665246047e-02 -7.867579772705173002e-02
8.098774522486433536e-02 -7.364794932768670144e-02
8.130734772772682528e-02 -7.207557443308108824e-02
8.057008744649014897e-02 -6.869019988259149334e-02
8.118446267268743244e-02 -6.584346553174534600e-02
8.080320926548101301e-02 -6.391513534161316623e-02
8.006854766727000694e-02 -6.432427146285192576e-02
8.057745456271658835e-02 -6.288055414322170356e-02
8.071540852569726587e-02 -6.537529142405056060e-02
8.047941187993550016e-02 -7.045997058687529513e-02
7.991601746717348631e-02 -7.119874736644848934e-02
7.830103357910357664e-02 -7.468932136351826012e-02
7.750263492073777849e-02 -7.710682912021916968e-02
7.700534520304549990e-02 -7.469654848896567501e-02
7.678589037575361820e-02 -6.961544554516495287e-02
7.691946485955718227e-02 -6.463670226142800845e-02
7.724333405878823500e-02 -5.929007938476606177e-02
