0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.463299999999999601e-02
0.000000000000000000e+00 0.000000000000000000e+00 6.463299999999999601e-02 1.292659999999999920e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.292659999999999920e-01 1.938989999999999880e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.938989999999999880e-01 2.585319999999999840e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.585319999999999840e-01 3.231649999999999801e-01
0.000000000000000000e+00 0.000000000000000000e+00 3.231649999999999801e-01 3.877979999999999761e-01
0.000000000000000000e+00 0.000000000000000000e+00 3.877979999999999761e-01 4.524310000000000276e-01
0.000000000000000000e+00 0.000000000000000000e+00 4.524310000000000276e-01 5.170639999999999681e-01
0.000000000000000000e+00 0.000000000000000000e+00 5.170639999999999681e-01 5.816970000000000196e-01
0.000000000000000000e+00 0.000000000000000000e+00 5.816970000000000196e-01 6.463299999999999601e-01
0.000000000000000000e+00 0.000000000000000000e+00 6.463299999999999601e-01 7.109630000000000116e-01
0.000000000000000000e+00 0.000000000000000000e+00 7.109630000000000116e-01 7.755959999999999521e-01
0.000000000000000000e+00 0.000000000000000000e+00 7.755959999999999521e-01 8.402300000000000324e-01
0.000000000000000000e+00 0.000000000000000000e+00 8.402300000000000324e-01 9.048629999999999729e-01
0.000000000000000000e+00 0.000000000000000000e+00 9.048629999999999729e-01 9.694960000000000244e-01
0.000000000000000000e+00 0.000000000000000000e+00 9.694960000000000244e-01 1.034129999999999994e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.034129999999999994e+00 1.098759999999999959e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.098759999999999959e+00 1.163389999999999924e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.163389999999999924e+00 1.228029999999999955e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.228029999999999955e+00 1.292659999999999920e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.292659999999999920e+00 1.357290000000000108e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.357290000000000108e+00 1.421929999999999916e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.421929999999999916e+00 1.486560000000000104e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.486560000000000104e+00 1.551190000000000069e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.551190000000000069e+00 1.615830000000000100e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.615830000000000100e+00 1.680460000000000065e+00
