-7.193909999999999805e+00 0.000000000000000000e+00 6.219120000000000203e+00 0.000000000000000000e+00
-7.194819999999999993e+00 9.081059999999999957e-04 6.214710000000000178e+00 4.409080000000000117e-03
-7.194469999999999921e+00 6.306540000000000236e-04 6.221269999999999634e+00 7.036660000000000137e-03
-7.194359999999999644e+00 4.596329999999999817e-04 6.217900000000000205e+00 6.012349999999999639e-03
-7.195579999999999643e+00 1.276790000000000086e-03 6.212920000000000442e+00 6.821100000000000080e-03
-7.194849999999999746e+00 1.275450000000000021e-03 6.217640000000000278e+00 7.304419999999999837e-03
-7.194539999999999935e+00 1.121870000000000072e-03 6.219269999999999854e+00 6.383630000000000380e-03
-7.195129999999999804e+00 1.139210000000000092e-03 6.216199999999999726e+00 6.323819999999999962e-03
-7.195630000000000415e+00 1.120689999999999924e-03 6.213339999999999641e+00 6.267820000000000336e-03
-7.195509999999999629e+00 1.009810000000000091e-03 6.214089999999999669e+00 5.656429999999999618e-03
-7.195820000000000327e+00 9.659749999999999934e-04 6.212959999999999816e+00 5.238500000000000101e-03
-7.195829999999999949e+00 8.818619999999999671e-04 6.212379999999999569e+00 4.818059999999999878e-03
-7.196139999999999759e+00 8.668639999999999592e-04 6.210490000000000066e+00 4.817789999999999746e-03
-7.196200000000000152e+00 8.053360000000000293e-04 6.209570000000000256e+00 4.554090000000000221e-03
-7.196649999999999991e+00 8.715809999999999617e-04 6.207139999999999880e+00 4.884160000000000237e-03
-7.196480000000000210e+00 8.326569999999999935e-04 6.207830000000000403e+00 4.620140000000000011e-03
-7.196950000000000180e+00 9.123659999999999583e-04 6.206000000000000405e+00 4.709350000000000168e-03
-7.196380000000000443e+00 1.029009999999999907e-03 6.208859999999999602e+00 5.279719999999999899e-03
-7.196509999999999962e+00 9.815629999999999668e-04 6.207910000000000039e+00 5.082559999999999856e-03
-7.196150000000000269e+00 9.978120000000000479e-04 6.209830000000000183e+00 5.189820000000000370e-03
-7.196320000000000050e+00 9.643339999999999594e-04 6.209259999999999557e+00 4.969999999999999592e-03
-7.196489999999999831e+00 9.353449999999999698e-04 6.209319999999999951e+00 4.739069999999999741e-03
-7.196509999999999962e+00 8.939399999999999690e-04 6.210090000000000110e+00 4.593380000000000206e-03
-7.196500000000000341e+00 8.559420000000000526e-04 6.210679999999999978e+00 4.437449999999999901e-03
-7.196699999999999875e+00 8.455480000000000027e-04 6.209100000000000286e+00 4.537969999999999678e-03
-7.196699999999999875e+00 8.123779999999999933e-04 6.208669999999999689e+00 4.381849999999999634e-03
-7.196489999999999831e+00 8.099570000000000380e-04 6.209539999999999615e+00 4.306570000000000016e-03
-7.196530000000000094e+00 7.812309999999999610e-04 6.209310000000000329e+00 4.156629999999999700e-03
-7.196460000000000079e+00 7.566470000000000487e-04 6.209480000000000111e+00 4.014359999999999803e-03
-7.196570000000000356e+00 7.393389999999999901e-04 6.208829999999999849e+00 3.931959999999999969e-03
-7.196539999999999715e+00 7.157770000000000148e-04 6.208639999999999937e+00 3.807769999999999818e-03
-7.196539999999999715e+00 6.930589999999999928e-04 6.208520000000000039e+00 3.688750000000000188e-03
